Cell,Cycle No,Step name,Step No,Start,End,Current_min,Current_max,Capacity_min,Capacity_max,Volt_min,Volt_max,Power_min_W,Power_max_W,Duration_s,c_rate
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,38,2025-11-27 20:32:31.753,2025-11-27 20:33:01.703,74.99,75.0,0.0,0.626,3.253893,3.279172,244.03893261,245.921195898,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,39,2025-11-27 20:33:01.749,2025-11-27 20:33:01.749,52.27,52.27,0.0,0.001,3.265256,3.265256,170.691100668,170.691100668,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,41,2025-11-27 20:34:01.281,2025-11-27 20:34:32.241,75.0,75.0,0.0,0.626,3.253248,3.297191,243.99049965499998,247.273017093,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,42,2025-11-27 20:34:32.287,2025-11-27 20:34:32.287,52.27,52.27,0.0,0.0,3.264006,3.264006,170.625691698,170.625691698,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,44,2025-11-27 20:35:31.772,2025-11-27 20:36:01.712,75.0,75.0,0.0,0.626,3.252895,3.277193,243.963930657,245.773341379,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,45,2025-11-27 20:36:01.739,2025-11-27 20:36:01.739,52.28,52.28,0.0,0.0,3.259096,3.259096,170.369256436,170.369256436,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,47,2025-11-27 20:37:01.636,2025-11-27 20:37:31.594,75.0,75.0,0.0,0.626,3.252647,3.28367,243.945382943,246.25883165000002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,48,2025-11-27 20:37:31.630,2025-11-27 20:37:31.630,52.27,52.27,0.0,0.001,3.261303,3.261303,170.484418647,170.484418647,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,50,2025-11-27 20:38:32.531,2025-11-27 20:39:02.438,75.0,75.0,0.0,0.626,3.252443,3.279908,243.93018721800001,245.97697925199998,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,51,2025-11-27 20:39:02.475,2025-11-27 20:39:02.475,52.27,52.27,0.0,0.0,3.26148,3.26148,170.493749587,170.493749587,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,53,2025-11-27 20:40:02.423,2025-11-27 20:40:32.243,74.99,75.0,0.0,0.626,3.252263,3.27643,243.916797963,245.715576248,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,54,2025-11-27 20:40:32.282,2025-11-27 21:20:41.930,52.27,52.28,0.0,34.994,3.254999,3.266774,170.136356481,170.752016372,2410.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,56,2025-11-27 21:21:42.638,2025-11-27 21:22:12.541,74.99,75.0,0.0,0.626,3.241244,3.285232,243.090143028,246.37585885700003,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,57,2025-11-27 21:22:12.567,2025-11-27 22:24:40.124,52.27,52.27,0.0,54.418,3.206,3.256465,167.575362976,170.213188359,3748.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,CC_DChg,59,2025-11-27 22:25:41.030,2025-11-27 23:24:33.436,52.27,52.27,0.0,51.288,2.499957,3.239508,130.669622444,169.313167457,3532.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,1,2025-11-27 17:02:54.994,2025-11-27 17:03:24.915,0.0,0.0,0.0,0.0,2.785951,2.785996,0.0,0.0,30.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,3,2025-11-27 17:09:45.024,2025-11-27 17:10:44.887,0.0,0.0,0.0,0.0,3.152058,3.201644,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,6,2025-11-27 17:12:42.555,2025-11-27 17:13:42.430,0.0,0.0,0.0,0.0,3.202106,3.251281,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,9,2025-11-27 17:17:08.677,2025-11-27 17:18:08.516,0.0,0.0,0.0,0.0,3.23436,3.283195,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,12,2025-11-27 17:18:38.528,2025-11-27 17:19:39.290,0.0,0.0,0.0,0.0,3.234437,3.285715,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,15,2025-11-27 17:27:49.240,2025-11-27 17:28:49.143,0.0,0.0,0.0,0.0,3.247993,3.296155,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,18,2025-11-27 17:32:41.484,2025-11-27 17:33:42.321,0.0,0.0,0.0,0.0,3.260641,3.307876,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,21,2025-11-27 17:41:16.485,2025-11-27 17:42:16.361,0.0,0.0,0.0,0.0,3.285725,3.332934,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,24,2025-11-27 17:42:46.420,2025-11-27 17:43:46.256,0.0,0.0,0.0,0.0,3.286764,3.336568,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,27,2025-11-27 17:44:16.321,2025-11-27 17:45:16.177,0.0,0.0,0.0,0.0,3.288096,3.33618,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,30,2025-11-27 19:58:31.486,2025-11-27 19:59:31.364,0.0,0.0,0.0,0.0,3.4435,3.647255,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,31,2025-11-27 19:59:31.393,2025-11-27 20:29:31.030,0.0,0.0,0.0,0.0,3.345272,3.443478,0.0,0.0,1800.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,34,2025-11-27 20:30:00.989,2025-11-27 20:31:01.878,0.0,0.0,0.0,0.0,3.277215,3.323275,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,37,2025-11-27 20:31:31.871,2025-11-27 20:32:31.716,0.0,0.0,0.0,0.0,3.272824,3.317369,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,40,2025-11-27 20:33:01.776,2025-11-27 20:34:01.254,0.0,0.0,0.0,0.0,3.26804,3.315832,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,43,2025-11-27 20:34:32.318,2025-11-27 20:35:31.741,0.0,0.0,0.0,0.0,3.269779,3.315362,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,46,2025-11-27 20:36:01.778,2025-11-27 20:37:01.613,0.0,0.0,0.0,0.0,3.269623,3.3152,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,49,2025-11-27 20:37:31.658,2025-11-27 20:38:32.504,0.0,0.0,0.0,0.0,3.267216,3.315141,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,52,2025-11-27 20:39:02.507,2025-11-27 20:40:02.392,0.0,0.0,0.0,0.0,3.267925,3.315146,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,55,2025-11-27 21:20:41.961,2025-11-27 21:21:42.610,0.0,0.0,0.0,0.0,3.259395,3.31033,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0012_0_100,1,Rest,58,2025-11-27 22:24:40.151,2025-11-27 22:25:40.994,0.0,0.0,0.0,0.0,3.209297,3.264775,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,2,2025-11-27 17:03:25.024,2025-11-27 17:09:38.752,52.26,52.27,0.0,5.426,2.811967,3.206005,146.967429947,167.57564035299998,374.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,4,2025-11-27 17:10:38.706,2025-11-27 17:11:08.638,74.99,75.0,0.0,0.626,3.194685,3.242994,239.585082107,243.221832371,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,5,2025-11-27 17:11:08.693,2025-11-27 17:12:32.670,52.27,52.27,0.0,1.208,3.224991,3.255005,168.570476792,170.13712579699998,84.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,7,2025-11-27 17:13:32.580,2025-11-27 17:14:02.515,74.99,75.0,0.0,0.626,3.23279,3.286947,242.44310544700002,246.518198226,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,8,2025-11-27 17:14:02.549,2025-11-27 17:15:23.697,52.27,52.27,0.0,1.182,3.268904,3.285002,170.863242125,171.704791174,81.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,10,2025-11-27 17:16:23.628,2025-11-27 17:16:53.531,74.99,75.0,0.0,0.626,3.279135,3.307034,245.918450599,248.025109409,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,11,2025-11-27 17:16:53.569,2025-11-27 17:22:11.053,52.27,52.28,0.0,4.608,3.288121,3.294,171.867976984,172.17518948999998,317.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,13,2025-11-27 17:23:10.982,2025-11-27 17:23:40.765,75.0,75.0,0.0,0.626,3.287743,3.313214,246.564444097,248.488518705,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,14,2025-11-27 17:23:40.801,2025-11-27 17:26:28.520,52.27,52.27,0.0,2.428,3.294497,3.300001,172.201121227,172.489108569,168.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,16,2025-11-27 17:27:29.020,2025-11-27 17:27:58.913,75.0,75.0,0.0,0.625,3.280514,3.319312,246.022442676,248.945927113,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,17,2025-11-27 17:27:58.937,2025-11-27 17:31:42.178,52.27,52.27,0.0,3.25,3.300917,3.312001,172.53689822500002,173.116122909,223.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,19,2025-11-27 17:32:42.110,2025-11-27 17:33:12.045,74.99,75.0,0.0,0.627,3.295562,3.331817,247.150441501,249.884022692,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,20,2025-11-27 17:33:12.096,2025-11-27 17:40:02.972,52.27,52.27,0.0,5.965,3.313662,3.336001,173.203035074,174.370543821,411.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,22,2025-11-27 17:41:03.885,2025-11-27 17:41:33.786,74.99,75.0,0.0,0.625,3.330452,3.355777,249.76712784400002,251.68067091700001,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,23,2025-11-27 17:41:33.812,2025-11-27 17:41:33.812,52.27,52.27,0.0,0.001,3.343942,3.343942,174.804497827,174.804497827,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,25,2025-11-27 17:42:33.802,2025-11-27 17:43:03.718,74.99,75.0,0.0,0.626,3.316761,3.357098,248.74017278600002,251.77997317499998,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,26,2025-11-27 17:43:03.745,2025-11-27 17:45:17.721,52.27,52.27,0.0,1.95,3.338968,3.345,174.525760488,174.8407416,134.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,28,2025-11-27 17:46:17.616,2025-11-27 17:46:47.543,75.0,75.0,0.0,0.625,3.32536,3.364778,249.385522841,252.355732203,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_Chg,29,2025-11-27 17:46:47.570,2025-11-27 20:01:37.793,52.27,52.28,0.0,117.46,3.34668,3.650016,174.92891622300002,190.78351850800001,8090.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,32,2025-11-27 20:32:38.377,2025-11-27 20:33:08.304,74.99,75.0,0.0,0.625,3.257387,3.302416,244.30049724999998,247.664549219,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,33,2025-11-27 20:33:08.331,2025-11-27 20:33:08.331,52.27,52.27,0.0,0.001,3.269349,3.269349,170.90499339,170.90499339,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,35,2025-11-27 20:34:07.880,2025-11-27 20:34:38.809,75.0,75.0,0.0,0.626,3.248503,3.29036,243.63445050899998,246.760762073,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,36,2025-11-27 20:34:38.844,2025-11-27 20:34:38.844,52.27,52.27,0.0,0.0,3.262401,3.262401,170.541920928,170.541920928,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,38,2025-11-27 20:35:38.343,2025-11-27 20:36:08.257,74.99,75.0,0.0,0.626,3.246047,3.272138,243.450444501,245.393812615,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,39,2025-11-27 20:36:08.291,2025-11-27 20:36:08.291,52.27,52.27,0.0,0.0,3.2604,3.2604,170.437276324,170.437276324,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,41,2025-11-27 20:37:08.186,2025-11-27 20:37:38.158,75.0,75.0,0.0,0.626,3.245272,3.278516,243.39220340699998,245.872389383,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,42,2025-11-27 20:37:38.206,2025-11-27 20:37:38.206,52.27,52.27,0.0,0.001,3.259624,3.259624,170.396606647,170.396606647,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,44,2025-11-27 20:38:39.096,2025-11-27 20:39:09.045,75.0,75.0,0.0,0.626,3.244928,3.268395,243.366390766,245.11344971300002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,45,2025-11-27 20:39:09.081,2025-11-27 20:39:09.081,52.28,52.28,0.0,0.0,3.258292,3.258292,170.327465188,170.327465188,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,47,2025-11-27 20:40:09.003,2025-11-27 20:40:38.794,74.99,75.0,0.0,0.626,3.244708,3.270579,243.349900718,245.277009964,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,48,2025-11-27 20:40:38.821,2025-11-27 20:40:38.821,52.27,52.27,0.0,0.0,3.258826,3.258826,170.355090044,170.355090044,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,50,2025-11-27 20:41:38.524,2025-11-27 20:42:08.466,74.99,75.0,0.0,0.626,3.244528,3.269646,243.336494987,245.206974254,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,51,2025-11-27 20:42:08.511,2025-11-27 20:42:08.511,52.28,52.28,0.0,0.001,3.259184,3.259184,170.373899006,170.373899006,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,53,2025-11-27 20:43:09.421,2025-11-27 20:43:39.371,74.99,75.0,0.0,0.626,3.244378,3.267484,243.325147799,245.044717519,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,54,2025-11-27 20:43:39.398,2025-11-27 21:20:00.989,52.27,52.28,0.0,31.678,3.254999,3.261437,170.136489936,170.473022461,2182.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,56,2025-11-27 21:21:00.425,2025-11-27 21:21:31.109,74.99,75.0,0.0,0.626,3.238695,3.276278,242.89901261400001,245.704324454,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,57,2025-11-27 21:21:31.154,2025-11-27 22:27:13.653,52.27,52.28,0.0,57.241,3.206,3.256305,167.57545274400002,170.204684742,3942.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,CC_DChg,59,2025-11-27 22:28:13.533,2025-11-27 23:30:45.671,52.26,52.27,0.0,54.482,2.499966,3.240011,130.67004536299999,169.33909067500002,3752.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,1,2025-11-27 17:02:55.069,2025-11-27 17:03:24.989,0.0,0.0,0.0,0.0,2.773727,2.773767,0.0,0.0,30.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,3,2025-11-27 17:09:38.784,2025-11-27 17:10:38.679,0.0,0.0,0.0,0.0,3.146114,3.200798,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,6,2025-11-27 17:12:32.700,2025-11-27 17:13:32.555,0.0,0.0,0.0,0.0,3.196176,3.25038,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,9,2025-11-27 17:15:23.728,2025-11-27 17:16:23.597,0.0,0.0,0.0,0.0,3.228072,3.278499,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,12,2025-11-27 17:22:11.084,2025-11-27 17:23:10.939,0.0,0.0,0.0,0.0,3.237183,3.288771,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,15,2025-11-27 17:26:28.573,2025-11-27 17:27:28.987,0.0,0.0,0.0,0.0,3.242702,3.292612,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,18,2025-11-27 17:31:42.209,2025-11-27 17:32:42.074,0.0,0.0,0.0,0.0,3.25523,3.306277,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,21,2025-11-27 17:40:03.002,2025-11-27 17:41:03.850,0.0,0.0,0.0,0.0,3.280706,3.331623,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,24,2025-11-27 17:41:33.861,2025-11-27 17:42:33.775,0.0,0.0,0.0,0.0,3.281936,3.332618,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,27,2025-11-27 17:45:17.752,2025-11-27 17:46:17.589,0.0,0.0,0.0,0.0,3.289797,3.338054,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,30,2025-11-27 20:01:37.833,2025-11-27 20:02:37.595,0.0,0.0,0.0,0.0,3.448269,3.643298,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,31,2025-11-27 20:02:37.629,2025-11-27 20:32:38.330,0.0,0.0,0.0,0.0,3.350296,3.448244,0.0,0.0,1801.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,34,2025-11-27 20:33:08.370,2025-11-27 20:34:07.853,0.0,0.0,0.0,0.0,3.276568,3.325181,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,37,2025-11-27 20:34:38.874,2025-11-27 20:35:38.297,0.0,0.0,0.0,0.0,3.267458,3.317857,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,40,2025-11-27 20:36:08.322,2025-11-27 20:37:08.163,0.0,0.0,0.0,0.0,3.264651,3.315939,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,43,2025-11-27 20:37:38.234,2025-11-27 20:38:39.059,0.0,0.0,0.0,0.0,3.264713,3.315409,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,46,2025-11-27 20:39:09.109,2025-11-27 20:40:08.976,0.0,0.0,0.0,0.0,3.263549,3.315274,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,49,2025-11-27 20:40:38.851,2025-11-27 20:41:38.488,0.0,0.0,0.0,0.0,3.26628,3.315249,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,52,2025-11-27 20:42:08.551,2025-11-27 20:43:09.386,0.0,0.0,0.0,0.0,3.267067,3.315285,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,55,2025-11-27 21:20:01.021,2025-11-27 21:21:00.390,0.0,0.0,0.0,0.0,3.259058,3.3143,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0025_0_100,1,Rest,58,2025-11-27 22:27:13.692,2025-11-27 22:28:13.487,0.0,0.0,0.0,0.0,3.212748,3.268258,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,2,2025-11-27 17:03:25.348,2025-11-27 17:09:11.346,52.27,52.27,0.0,5.022,2.811822,3.206006,146.960110211,167.57568941600002,346.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,4,2025-11-27 17:10:11.247,2025-11-27 17:10:41.173,75.0,75.0,0.0,0.625,3.179283,3.245437,238.430516163,243.40530846800002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,5,2025-11-27 17:10:41.200,2025-11-27 17:11:57.297,52.27,52.27,0.0,1.108,3.226123,3.255,168.62700383900003,170.136659385,76.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,7,2025-11-27 17:12:58.152,2025-11-27 17:13:28.135,75.0,75.0,0.0,0.626,3.218029,3.289486,241.33624575599998,246.709180255,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,8,2025-11-27 17:13:28.183,2025-11-27 17:14:29.050,52.27,52.28,0.0,0.886,3.27014,3.285,170.927716143,171.704765475,61.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,10,2025-11-27 17:15:28.949,2025-11-27 17:15:58.906,74.99,75.0,0.0,0.626,3.263306,3.311503,244.731414828,248.360317537,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,11,2025-11-27 17:15:58.929,2025-11-27 17:15:58.929,52.28,52.28,0.0,0.0,3.303332,3.303332,172.681911533,172.681911533,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,13,2025-11-27 17:16:58.834,2025-11-27 17:17:28.765,75.0,75.0,0.0,0.625,3.256298,3.313989,244.206319245,248.546838638,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,14,2025-11-27 17:17:28.796,2025-11-27 17:17:28.796,52.27,52.27,0.0,0.0,3.302377,3.302377,172.631628882,172.631628882,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,16,2025-11-27 17:18:28.677,2025-11-27 17:18:58.597,74.99,75.0,0.0,0.625,3.282821,3.315168,246.194898269,248.635209764,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,17,2025-11-27 17:18:58.624,2025-11-27 17:28:06.637,52.26,52.28,0.0,7.944,3.294636,3.312,172.208729304,173.116173312,548.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,19,2025-11-27 17:29:06.337,2025-11-27 17:29:36.070,75.0,75.0,0.0,0.626,3.287933,3.333428,246.578739187,250.006729989,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,20,2025-11-27 17:29:36.105,2025-11-27 17:36:05.384,52.27,52.28,0.0,5.647,3.313695,3.336,173.20470875799998,174.370688376,389.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,22,2025-11-27 17:37:05.299,2025-11-27 17:37:35.195,74.99,75.0,0.0,0.625,3.312088,3.357703,248.389781217,251.82524365700002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,23,2025-11-27 17:37:35.222,2025-11-27 17:37:35.222,52.28,52.28,0.0,0.001,3.342539,3.342539,174.731413407,174.731413407,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,25,2025-11-27 17:38:35.125,2025-11-27 17:39:05.096,74.99,75.0,0.0,0.625,3.320801,3.359386,249.043178765,251.951467414,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,26,2025-11-27 17:39:05.126,2025-11-27 17:39:05.126,52.27,52.27,0.0,0.001,3.349364,3.349364,175.087869125,175.087869125,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,28,2025-11-27 17:40:05.044,2025-11-27 17:40:35.977,75.0,75.0,0.0,0.625,3.319777,3.361251,248.966978215,252.091314146,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_Chg,29,2025-11-27 17:40:36.005,2025-11-27 20:00:04.286,52.27,52.28,0.0,121.508,3.341565,3.650007,174.66115652399998,190.783037135,8368.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,32,2025-11-27 20:31:04.857,2025-11-27 20:31:34.819,74.99,75.0,0.0,0.625,3.249243,3.297038,243.689842538,247.261249414,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,33,2025-11-27 20:31:34.845,2025-11-27 20:31:34.845,52.28,52.28,0.0,0.001,3.26069,3.26069,170.452817562,170.452817562,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,35,2025-11-27 20:32:34.761,2025-11-27 20:33:04.677,75.0,75.0,0.0,0.626,3.242952,3.294178,243.218302981,247.046915346,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,36,2025-11-27 20:33:04.710,2025-11-27 20:33:04.710,52.27,52.27,0.0,0.0,3.257305,3.257305,170.27543972299998,170.27543972299998,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,38,2025-11-27 20:34:04.264,2025-11-27 20:34:35.130,75.0,75.0,0.0,0.626,3.241151,3.268958,243.08322646,245.155515017,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,39,2025-11-27 20:34:35.157,2025-11-27 20:34:35.157,52.28,52.28,0.0,0.0,3.253311,3.253311,170.06701145699998,170.06701145699998,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0034_0_100,1,CC_DChg,41,2025-11-27 20:35:34.722,2025-11-27 20:36:04.647,74.99,75.0,0.0,0.626,3.240334,3.285629,243.021961962,246.405520147,30.0,0.5
